FBGN_GENE1_BD	FBGN_GENE2_AD	GENE1_INTERACTIONS_AS_BD	GENE1_INTERACTIONS_TOTAL	GENE2_INTERACTIONS_AS_AD	GENE2_INTERACTIONS_TOTAL	SCREEN	REFERENCE	DATE1	IST	ISTS_RFCS	DATA_VERSION	PMID	URL_PUBMED	DATE_LAST_UPDATED	PUBMEDURL	SYMBOL_BD	SYMBOL_AD	PBSSCORE	INTERACTION_TYPE	INTERACTION_DETECT_METHODS
FBgn0011660	FBgn0020767	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Spred	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0035142	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Hipk	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0035812	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG7457	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0036150	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Ir68a	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0036227	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG17826	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0036762	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG7430	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0022774	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Oat	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0037028	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG3618	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0259785	52	53	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	pzg	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0037979	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	GCC185	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0261113	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Xrp1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0039283	52	53	11	11	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	danr	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0039863	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG1815	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0041180	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Tep4	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0041182	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Tep2	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0284257	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Ttd14	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0051224	52	53	8	8	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG31224	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0051352	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Unc-115a	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0267795	52	53	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	Frl	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011660	FBgn0053129	52	53	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Pms2	CG33129	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0000667	56	59	5	5	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Actn	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0001075	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	ft	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0003023	56	59	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	otu	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0003942	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	RpS27A	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0261563	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	wb	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0004583	56	59	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	ex	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0004606	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	zfh1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0004924	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Top1	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0261954	56	59	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	east	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0266756	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	4	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	btsz	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0011570	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	cpb	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0011661	56	59	3	59	embryo	Formstecher et al (2005)	10-Sep-04	Yes	3	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Moe	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0263108	56	59	56	56	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	BtbVII	E	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0283499	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	InR	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0015288	56	59	8	8	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	RpL22	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0026056	56	59	3	6	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Rlip	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0027549	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	CG7927	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0030054	56	59	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Caf1-180	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0030720	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	CG8939	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0087008	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	e(y)3	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0031091	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Phf7	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0032382	56	59	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	3	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	Mal-B2	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0011661	FBgn0032388	56	59	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	Moe	CG6686	A	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0029807	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG3108	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030018	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	slpr	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030054	132	135	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Caf1-180	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030114	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG17754	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0261260	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	mgl	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030520	132	135	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Pdcd4	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030530	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	jub	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0030737	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG9914	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0031161	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG15445	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0031174	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG1486	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0031238	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG3645	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0031294	132	135	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	IA-2	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0266670	132	135	3	40	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Sec5	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0261963	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	mid	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0031759	132	135	3	3	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	lid	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0032685	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	4	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG10211	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0263144	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	bin3	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0033155	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Br140	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0033367	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	2	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	PPO2	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0033471	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG12134	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0264560	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	garz	B	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0020767	132	135	2	2	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Spred	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0264962	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Pcf11	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0034002	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	CG8079	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0025716	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Bap55	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0034258	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	eIF3c	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0266671	132	135	1	21	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Sec6	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0034718	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	wdp	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0004859	FBgn0034817	132	135	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	ci	Art7	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0278604	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	dmt	D	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
FBgn0003124	FBgn0016977	30	30	1	1	embryo	Formstecher et al (2005)	10-Sep-04	Yes	1	DroID_v2018_08	15710747	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	27-Aug-18	https://www.ncbi.nlm.nih.gov/pubmed/?term=15710747	polo	spen	C	psi-mi:MI:0915(physical association)	psi-mi:MI:0018(two hybrid)
